source,target,value
/usr/local/share/git/config,/srv/git/etc/gitconfig,1
/srv/git/etc/gitconfig,/opt/lampp/etc/gitconfig,1
/opt/lampp/etc/gitconfig,/var/www/.git/config,1
/var/www/.git/config,/home/git/.gitconfig,1
/home/git/.gitconfig,/mnt/data/gitconfig,1
/mnt/data/gitconfig,/etc/skel/.gitconfig,1
/etc/skel/.gitconfig,/etc/git/templates/config,1
/etc/git/templates/config,/git/.config,1
/git/.config,/,1
/,/contacts/,2
/contacts/,/wp-content/gallery/commodore-joystick/mg_9852-thumb.jpg,1
/wp-content/gallery/commodore-joystick/mg_9852-thumb.jpg,/wp-login.php,1
/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_6044-thumb.jpg,1
/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_6044-thumb.jpg,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8090-thumb.jpg,1
/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8090-thumb.jpg,/wp-content/gallery/karlstejn-czech-republic/thumbs/thumbs_raw__MG_0759-thumb.jpg,1
/wp-content/gallery/karlstejn-czech-republic/thumbs/thumbs_raw__MG_0759-thumb.jpg,//wp-content/plugins/fix/up.php,1
//wp-content/plugins/fix/up.php,/wp-content/plugins/fix/up.php,6
/wp-content/plugins/fix/up.php,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1447-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1447-thumb.jpg,/wp-login.php,1
/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f224048312-thumb.jpg,1
/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f224048312-thumb.jpg,/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_6030-thumb.jpg,1
/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_6030-thumb.jpg,/xmlrpc.php,1
/xmlrpc.php,/wp-content/plugins/suretriggers/app/build/main.css,1
/wp-content/plugins/suretriggers/app/build/main.css,/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f182034120-thumb.jpg,1
/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f182034120-thumb.jpg,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6815-thumb.jpg,1
/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6815-thumb.jpg,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_7856-thumb.jpg,1
/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_7856-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1762-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1762-thumb.jpg,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8241-thumb.jpg,1
/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8241-thumb.jpg,/,1
/,/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f181938752-thumb.jpg,1
/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f181938752-thumb.jpg,/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5038-thumb.jpg,1
/wp-content/gallery/concert-in-asti-italy/thumbs/thumbs_raw__MG_5038-thumb.jpg,/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_6004-thumb.jpg,1
/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_6004-thumb.jpg,/xmlrpc.php,1
/xmlrpc.php,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_7955-thumb.jpg,2
/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_7955-thumb.jpg,/wp-login.php,1
/xmlrpc.php,/wp-config.php.bak,1
/wp-config.php.bak,/wp-config.php.bkp,1
/wp-config.php.bkp,/wp-config.php.orig,1
/wp-config.php.orig,/xmlrpc.php,1
/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,/wp-content/uploads/2021/01/raw__MG_5997-thumb-150x150.jpe,1
/wp-content/uploads/2021/01/raw__MG_5997-thumb-150x150.jpe,/category/travels/,1
/category/travels/,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_7955-thumb.jpg,1
/wp-content/gallery/karlstejn-czech-republic/cache/landscape11-thumb.jpg-nggid041021-ngg0dyn-240x160x100-00f0w010c011r110f110r010t010.jpg,/xmlrpc.php,1
/xmlrpc.php,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1828-thumb.jpg,1
/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1828-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1534-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1534-thumb.jpg,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1900-thumb.jpg,1
/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1900-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1500-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1500-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1829-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1829-thumb.jpg,/wp-content/gallery/royal-palace-of-turin-italy/thumbs/thumbs_MG_3048-thumb.jpg,1
/wp-content/gallery/royal-palace-of-turin-italy/thumbs/thumbs_MG_3048-thumb.jpg,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6810-thumb.jpg,1
/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6810-thumb.jpg,/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f223246024-thumb.jpg,1
/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f223246024-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1459-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1459-thumb.jpg,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8256-thumb.jpg,1
/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8256-thumb.jpg,/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f222650384-thumb.jpg,1
/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f222650384-thumb.jpg,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6812-thumb.jpg,1
/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6812-thumb.jpg,/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f181655872-thumb.jpg,1
/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f181655872-thumb.jpg,/wp-content/gallery/karlstejn-czech-republic/thumbs/thumbs_raw__MG_0715-thumb.jpg,1
/wp-content/gallery/karlstejn-czech-republic/thumbs/thumbs_raw__MG_0715-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1477-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1477-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1785-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1785-thumb.jpg,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8255-thumb.jpg,1
/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8255-thumb.jpg,/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f178587592-thumb.jpg,1
/wp-content/gallery/loreena-mckennitt-20080713-brescia/thumbs/thumbs_f178587592-thumb.jpg,/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f222635864-thumb.jpg,1
/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f222635864-thumb.jpg,/,1
/,/wp-config.php...,1
/wp-config.php...,/wp-config.php,1
/wp-config.php,/wp-config.php.old.backup,1
/wp-config.php.old.backup,/wp-config.php.antigo,1
/wp-config.php.antigo,/xmlrpc.php,1
/xmlrpc.php,/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f222888504-thumb.jpg,1
/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f222888504-thumb.jpg,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8180-thumb.jpg,1
/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8180-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1451-thumb.jpg,1
/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1451-thumb.jpg,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8125-thumb.jpg,1
/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8125-thumb.jpg,/xmlrpc.php,1
/,/favicon.ico,3
/wp-includes/images/w-logo-blue-white-bg.png,/,2
/,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.11,2
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/common.js?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/common.js?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/nextgen_simple_lightbox_init.js?ver=3.59.11,2
/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/nextgen_simple_lightbox_init.js?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/FontAwesome/js/v4-shims.min.js?ver=5.3.1,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/js/v4-shims.min.js?ver=5.3.1,/wp-content/themes/simple-grid/assets/js/navigation.js,1
/wp-content/themes/simple-grid/assets/js/navigation.js,/wp-content/themes/simple-grid/assets/js/html5shiv.js,4
/wp-content/themes/simple-grid/assets/js/html5shiv.js,/wp-content/plugins/nextgen-gallery/static/Albums/nextgen_basic_album.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Albums/nextgen_basic_album.css?ver=3.59.11,/wp-content/themes/simple-grid/style.css,2
/wp-content/themes/simple-grid/style.css,/wp-content/plugins/nextgen-gallery/static/FontAwesome/js/all.min.js?ver=5.3.1,2
/wp-content/plugins/nextgen-gallery/static/FontAwesome/js/all.min.js?ver=5.3.1,/wp-content/themes/simple-grid/assets/js/skip-link-focus-fix.js,1
/wp-content/themes/simple-grid/assets/js/skip-link-focus-fix.js,/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.11,/wp-content/themes/simple-grid/assets/js/jquery.fitvids.min.js,1
/wp-content/themes/simple-grid/assets/js/jquery.fitvids.min.js,/wp-content/themes/simple-grid/assets/js/custom.js,3
/wp-content/themes/simple-grid/assets/js/custom.js,/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,2
/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,1
/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/shave.js?ver=3.59.11,2
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/shave.js?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Albums/init.js?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Albums/init.js?ver=3.59.11,/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1,1
/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1,/wp-content/plugins/nextgen-gallery/static/Lightbox/lightbox_context.js?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/lightbox_context.js?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/trigger_buttons.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/Legacy/ajax.min.js?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Legacy/ajax.min.js?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.js?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.js?ver=3.59.11,/wp-includes/js/imagesloaded.min.js?ver=5.0.0,3
/wp-includes/js/imagesloaded.min.js?ver=5.0.0,/wp-content/plugins/to-top/public/js/to-top-public.js?ver=2.5.4,2
/wp-content/plugins/to-top/public/js/to-top-public.js?ver=2.5.4,/robots.txt,1
/robots.txt,/guestbook,1
/guestbook,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Thumbnails/nextgen_basic_thumbnails.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Thumbnails/nextgen_basic_thumbnails.css?ver=3.59.11,/wp-content/themes/simple-grid/assets/js/navigation.js,1
/wp-content/themes/simple-grid/assets/js/html5shiv.js,/robots.txt,1
/robots.txt,/travelmap/,3
/travelmap/,/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1,1
/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1,/wp-content/themes/simple-grid/assets/js/skip-link-focus-fix.js,1
/wp-content/themes/simple-grid/assets/js/skip-link-focus-fix.js,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/nextgen_simple_lightbox_init.js?ver=3.59.12,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/nextgen_simple_lightbox_init.js?ver=3.59.12,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/trigger_buttons.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/trigger_buttons.css?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Legacy/ajax.min.js?ver=3.59.11,2
/wp-content/plugins/nextgen-gallery/static/Legacy/ajax.min.js?ver=3.59.11,/wp-content/themes/simple-grid/assets/js/custom.js,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,4
/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,/,1
/,/wp-content/themes/simple-grid/style.css,1
/wp-content/themes/simple-grid/style.css,/wp-content/plugins/nextgen-gallery/static/Albums/init.js?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Albums/init.js?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.js?ver=3.59.11,1
/wp-includes/js/imagesloaded.min.js?ver=5.0.0,/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,1
/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,1
/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.12,2
/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.12,/wp-content/plugins/nextgen-gallery/static/FontAwesome/js/v4-shims.min.js?ver=5.3.1,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/js/v4-shims.min.js?ver=5.3.1,/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,2
/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/themes/simple-grid/style.css,1
/wp-content/themes/simple-grid/assets/js/jquery.fitvids.min.js,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,2
/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/Albums/init.js?ver=3.59.12,1
/wp-content/plugins/nextgen-gallery/static/Albums/init.js?ver=3.59.12,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.js?ver=3.59.12,2
/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.js?ver=3.59.12,/wp-includes/js/imagesloaded.min.js?ver=5.0.0,1
/wp-content/plugins/to-top/public/js/to-top-public.js?ver=2.5.4,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.12,1
/macro/,/wp-content/themes/simple-grid/style.css,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/js/all.min.js?ver=5.3.1,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/Legacy/ajax.min.js?ver=3.59.12,1
/wp-content/plugins/nextgen-gallery/static/Legacy/ajax.min.js?ver=3.59.12,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/common.js?ver=3.59.12,1
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/common.js?ver=3.59.12,/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/Lightbox/lightbox_context.js?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/lightbox_context.js?ver=3.59.11,/wp-content/themes/simple-grid/assets/js/html5shiv.js,1
/wp-content/themes/simple-grid/assets/js/html5shiv.js,/wp-content/plugins/nextgen-gallery/static/Thumbnails/nextgen_basic_thumbnails.js?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Thumbnails/nextgen_basic_thumbnails.js?ver=3.59.11,/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,1
/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,/music/nggallery/music/gwenael-kerleo/page/2,1
/music/nggallery/music/gwenael-kerleo/page/2,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.11,/robots.txt,1
/robots.txt,/music/nggallery/album/capercaillie/page/2,1
/music/nggallery/album/capercaillie/page/2,/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,1
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/shave.js?ver=3.59.11,/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.12,1
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.12,/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.11,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.11,/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,2
/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/trigger_buttons.css?ver=3.59.11,3
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/trigger_buttons.css?ver=3.59.11,/wp-content/themes/simple-grid/assets/js/custom.js,1
/wp-content/themes/simple-grid/assets/js/custom.js,/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,2
/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/shave.js?ver=3.59.12,1
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/shave.js?ver=3.59.12,/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.11,1
/robots.txt,/tag/gran-paradiso/,1
/tag/gran-paradiso/,/robots.txt,1
/robots.txt,/2011/09/18/palio-di-asti-2011/nggallery/page-2/,1
/2011/09/18/palio-di-asti-2011/nggallery/page-2/,/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,/wp-content/plugins/nextgen-gallery/static/Albums/nextgen_basic_album.css?ver=3.59.11,2
/wp-content/plugins/nextgen-gallery/static/Albums/nextgen_basic_album.css?ver=3.59.11,/wp-content/themes/simple-grid/assets/js/skip-link-focus-fix.js,1
/wp-content/themes/simple-grid/assets/js/skip-link-focus-fix.js,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.11,2
/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.11,/wp-content/plugins/nextgen-gallery/static/Lightbox/lightbox_context.js?ver=3.59.12,1
/wp-content/plugins/nextgen-gallery/static/Lightbox/lightbox_context.js?ver=3.59.12,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,1
